,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Type_Occupation,Family_Members,label,Age
583,5092287,F,N,Y,0,247500.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,60.0
584,5105743,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-1.8336986301369862,High skill tech staff,4,0,42.0
585,5028280,F,N,N,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,-0.7561643835616438,Unknown,3,0,32.0
586,5095896,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-0.6936986301369863,Managers,3,0,43.0
587,5024352,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-0.45095890410958905,Drivers,2,0,45.0
588,5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3.1621917808219178,Medicine staff,2,0,52.0
589,5028337,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-1.4816438356164383,Laborers,2,0,37.0
590,5090788,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.37643835616438354,Managers,2,0,29.0
591,5046126,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8471232876712328,Managers,2,0,55.0
592,5092265,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.09616438356164383,Security staff,2,0,48.0
593,5143319,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,57.0
594,5114354,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-0.82,Unknown,2,0,26.0
595,5117248,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.6517808219178083,Laborers,4,0,35.0
596,5024386,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,-0.350958904109589,Sales staff,2,0,36.0
597,5026178,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2.138082191780822,Laborers,2,0,52.0
598,5033439,M,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,-0.8224657534246574,Unknown,4,0,32.0
599,5089320,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-0.226027397260274,High skill tech staff,2,0,31.0
600,5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-0.583013698630137,Unknown,3,0,31.0
601,5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.5635616438356165,Sales staff,1,0,40.0
602,5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,-0.4413698630136986,Laborers,1,0,24.0
603,5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.17863013698630137,Laborers,3,0,32.0
604,5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.695068493150685,Sales staff,1,0,43.0
605,5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,-0.2717808219178082,Drivers,4,0,36.0
606,5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-0.6386301369863013,Laborers,2,0,53.0
607,5037157,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
608,5046531,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,55.0
609,5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1.2904109589041095,Laborers,3,0,48.0
610,5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-0.32630136986301367,Sales staff,3,0,32.0
611,5135530,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,57.0
612,5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-0.3183561643835616,Core staff,3,0,41.0
613,5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,57.0
614,5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.25287671232876713,Core staff,1,0,35.0
615,5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.0684931506849316,Core staff,3,0,33.0
616,5079035,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,0.0,Unknown,2,0,61.0
617,5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,-0.06,Drivers,3,0,30.0
618,5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-0.061095890410958906,Managers,2,0,33.0
619,5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.24657534246575344,Accountants,3,0,27.0
620,5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8312328767123288,Unknown,2,0,43.0
621,5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,-0.912054794520548,Unknown,3,0,35.0
622,5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,-0.06438356164383562,Laborers,3,0,28.0
623,5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.9597260273972603,Drivers,2,0,53.0
624,5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-0.3627397260273973,Accountants,4,0,36.0
625,5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-0.8526027397260274,Unknown,4,0,42.0
626,5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.8106849315068493,Sales staff,2,0,42.0
627,5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-0.0641095890410959,Unknown,2,0,47.0
628,5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.196986301369863,Medicine staff,3,0,41.0
629,5045828,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,61.0
630,5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,56.0
631,5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-0.05945205479452055,Laborers,2,0,43.0
632,5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-0.7167123287671233,Managers,3,0,28.0
633,5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-0.6383561643835616,Unknown,2,0,56.0
634,5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1.2082191780821918,Sales staff,2,0,46.0
635,5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4347945205479452,Sales staff,4,0,27.0
636,5053032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,56.0
637,5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-0.42109589041095885,Drivers,1,0,35.0
638,5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.3917808219178082,High skill tech staff,1,0,33.0
639,5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.5282191780821918,Laborers,1,0,27.0
640,5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,-0.7542465753424658,Unknown,3,0,35.0
641,5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,58.0
642,5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.23753424657534244,Drivers,3,0,31.0
643,5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,61.0
644,5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.5846575342465753,Sales staff,1,0,47.0
645,5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-0.12602739726027395,Managers,4,0,32.0
646,5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,5,0,35.0
647,5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,55.0
648,5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.8854794520547944,Laborers,2,0,47.0
649,5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.4123287671232877,High skill tech staff,1,0,25.0
650,5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.02602739726027397,Sales staff,1,0,37.0
651,5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-1.010958904109589,Core staff,3,0,36.0
652,5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2.7041095890410958,Unknown,2,0,53.0
653,5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.364109589041096,Sales staff,2,0,55.0
654,5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.9304109589041095,Laborers,4,0,28.0
655,5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.1263013698630137,Drivers,1,0,27.0
656,5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-1.4263013698630138,Core staff,1,0,32.0
657,5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8693150684931507,Laborers,4,0,43.0
658,5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.20054794520547947,Unknown,3,0,43.0
659,5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.6934246575342466,Laborers,4,0,29.0
660,5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-0.11835616438356164,Unknown,1,0,43.0
661,5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.5758904109589041,Drivers,3,0,41.0
662,5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1.8035616438356166,Laborers,2,0,46.0
663,5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-0.042739726027397264,Managers,2,0,29.0
664,5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.6024657534246576,Laborers,3,0,53.0
665,5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-1.495890410958904,Unknown,3,0,37.0
666,5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-0.4353424657534247,Core staff,1,0,42.0
667,5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.6865753424657535,Cooking staff,1,0,51.0
668,5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-0.9306849315068494,Core staff,2,0,40.0
669,5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-1.038904109589041,Sales staff,4,0,42.0
670,5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.8849315068493151,High skill tech staff,2,0,37.0
671,5053524,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.675068493150685,Managers,2,0,40.0
672,5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,-0.4608219178082192,Sales staff,2,0,27.0
673,5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.9134246575342466,Private service staff,2,0,41.0
674,5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-0.8520547945205479,Laborers,2,0,57.0
675,5036187,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,3,0,56.0
676,5050635,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-0.8126027397260274,Managers,2,0,37.0
677,5067444,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
678,5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-1.012054794520548,High skill tech staff,2,0,37.0
679,5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.6183561643835616,Sales staff,1,0,41.0
680,5045113,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,57.0
681,5067281,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.7473972602739727,Unknown,3,0,36.0
682,5137385,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0,Unknown,2,0,63.0
683,5066832,F,Y,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,0.0,Unknown,2,0,59.0
684,5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,-0.23424657534246576,Unknown,1,0,44.0
685,5023092,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-1.1400000000000001,Laborers,1,0,46.0
686,5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-0.273972602739726,Managers,4,0,27.0
687,5035682,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2.295068493150685,Laborers,2,0,45.0
688,5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-2.0531506849315067,Laborers,2,0,64.0
689,5041681,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,42.0
690,5033906,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,50.0
691,5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-1.1726027397260275,Laborers,2,0,38.0
692,5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1.6139726027397259,Laborers,1,0,40.0
693,5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.36986301369863017,Sales staff,3,0,40.0
694,5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.16684931506849315,Sales staff,1,0,29.0
695,5035859,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.6523287671232877,Accountants,1,0,58.0
696,5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4419178082191781,Unknown,1,0,27.0
697,5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.9679452054794521,Unknown,2,0,32.0
698,5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,67.0
699,5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.7035616438356165,Unknown,2,0,55.0
700,5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-0.7873972602739726,Private service staff,3,0,42.0
701,5046398,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,66.0
702,5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,61.0
703,5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,-0.45315068493150684,Cooking staff,3,0,42.0
704,5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,0.0,Unknown,1,0,66.0
705,5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-0.6665753424657535,Managers,2,0,39.0
706,5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-1.2421917808219178,Sales staff,1,0,45.0
707,5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-0.3098630136986301,Laborers,2,0,53.0
708,5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.14273972602739726,Unknown,2,0,50.0
709,5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.14301369863013697,Unknown,2,0,23.0
